transaction_id,timestamp,customer_id,account_number,transaction_type,debit_amount,credit_amount,merchant_category,channel,city,balance,is_fraud
TXN000513,2026-03-13 16:45:06,CUST1925,ACC430779,POS_DEBIT,4422.81,0.00,INVESTMENT,BRANCH,Delhi,105832.96,0
TXN000514,2026-03-23 00:02:15,CUST1944,ACC655132,ATM_WITHDRAWAL,3023.18,0.00,TRAVEL,POS_TERMINAL,Ahmedabad,146761.57,0
TXN000515,2026-03-22 11:22:40,CUST1309,ACC347678,SALARY_CREDIT,0.00,57107.35,TRAVEL,MOBILE_APP,Chennai,19317.47,0
TXN000516,2026-03-01 17:17:14,CUST1155,ACC458388,SALARY_CREDIT,0.00,67328.15,UTILITIES,WEB_PORTAL,Delhi,206491.78,0
TXN000517,2026-03-21 21:14:26,CUST1246,ACC700727,NET_BANKING_DEBIT,5764.00,0.00,DINING,ATM_KIOSK,Chennai,158925.37,0
TXN000518,2026-03-07 20:08:37,CUST1554,ACC817276,INTEREST_CREDIT,0.00,28049.93,ENTERTAINMENT,WEB_PORTAL,Chennai,142424.93,0
TXN000519,2026-03-05 13:58:49,CUST1148,ACC788108,NET_BANKING_DEBIT,10591.79,0.00,DINING,POS_TERMINAL,Delhi,138094.29,1
TXN000520,2026-03-06 10:53:56,CUST1149,ACC862398,INTEREST_CREDIT,0.00,42307.31,GROCERY,POS_TERMINAL,Kolkata,184068.52,0
TXN000521,2026-03-27 20:59:47,CUST1280,ACC259338,SALARY_CREDIT,0.00,26234.37,ENTERTAINMENT,MOBILE_APP,Bengaluru,190218.29,0
TXN000522,2026-03-20 18:39:14,CUST1610,ACC343461,ATM_WITHDRAWAL,441.66,0.00,ENTERTAINMENT,MOBILE_APP,Pune,159982.43,0
TXN000523,2026-03-17 19:30:45,CUST1665,ACC492124,POS_DEBIT,10337.71,0.00,DINING,ATM_KIOSK,Ahmedabad,127001.52,1
TXN000524,2026-03-02 13:48:00,CUST1947,ACC382967,SALARY_CREDIT,0.00,14625.89,UTILITIES,WEB_PORTAL,Hyderabad,60416.06,0
TXN000525,2026-03-28 19:31:44,CUST1332,ACC579770,ATM_WITHDRAWAL,1038.74,0.00,ENTERTAINMENT,ATM_KIOSK,Kolkata,246622.50,0
TXN000526,2026-03-13 19:47:36,CUST1608,ACC662203,POS_DEBIT,9138.55,0.00,GROCERY,BRANCH,Delhi,184247.21,0
TXN000527,2026-03-08 16:34:25,CUST1752,ACC141158,SALARY_CREDIT,0.00,36983.03,UTILITIES,BRANCH,Mumbai,221275.24,0
TXN000528,2026-03-27 09:29:10,CUST1432,ACC408721,ATM_WITHDRAWAL,4403.13,0.00,GROCERY,BRANCH,Bengaluru,86570.22,0
TXN000529,2026-03-24 16:07:11,CUST1797,ACC713886,SALARY_CREDIT,0.00,63092.55,DINING,ATM_KIOSK,Kolkata,121149.05,0
TXN000530,2026-03-23 06:56:29,CUST1092,ACC362230,UPI_TRANSFER,6790.74,0.00,HEALTHCARE,WEB_PORTAL,Delhi,153724.14,0
TXN000531,2026-03-17 22:24:46,CUST1810,ACC636521,POS_DEBIT,1756.77,0.00,DINING,ATM_KIOSK,Kolkata,100291.70,0
TXN000532,2026-03-19 21:55:09,CUST1166,ACC251631,POS_DEBIT,11535.49,0.00,DINING,MOBILE_APP,Kolkata,229379.40,1
TXN000533,2026-03-21 05:07:57,CUST1134,ACC312705,UPI_TRANSFER,4677.30,0.00,GROCERY,BRANCH,Chennai,119870.69,0
TXN000534,2026-03-01 19:56:31,CUST1243,ACC327408,POS_DEBIT,6906.71,0.00,INVESTMENT,ATM_KIOSK,Kolkata,142722.77,0
TXN000535,2026-03-08 17:17:39,CUST1643,ACC684632,SALARY_CREDIT,0.00,10558.34,ENTERTAINMENT,MOBILE_APP,Bengaluru,156023.99,0
TXN000536,2026-03-02 21:36:53,CUST1617,ACC412938,ATM_WITHDRAWAL,873.21,0.00,HEALTHCARE,MOBILE_APP,Mumbai,49162.99,0
TXN000537,2026-03-20 21:44:44,CUST1609,ACC700081,POS_DEBIT,6283.51,0.00,DINING,ATM_KIOSK,Pune,172941.27,0
TXN000538,2026-03-13 02:48:27,CUST1863,ACC677210,POS_DEBIT,1442.24,0.00,ELECTRONICS,POS_TERMINAL,Ahmedabad,101613.81,0
TXN000539,2026-03-14 16:13:44,CUST1214,ACC741784,ATM_WITHDRAWAL,1874.25,0.00,GROCERY,MOBILE_APP,Delhi,92364.00,0
TXN000540,2026-03-26 22:18:27,CUST1623,ACC988980,SALARY_CREDIT,0.00,55685.19,HEALTHCARE,POS_TERMINAL,Pune,157122.83,0
TXN000541,2026-03-16 15:51:11,CUST1904,ACC739008,ATM_WITHDRAWAL,9233.64,0.00,ENTERTAINMENT,POS_TERMINAL,Hyderabad,186358.41,0
TXN000542,2026-03-24 06:51:39,CUST1424,ACC534153,POS_DEBIT,1817.20,0.00,GROCERY,POS_TERMINAL,Pune,202232.15,0
TXN000543,2026-03-21 06:44:18,CUST1260,ACC928580,INTEREST_CREDIT,0.00,61423.05,ELECTRONICS,POS_TERMINAL,Chennai,64899.41,0
TXN000544,2026-03-04 21:21:21,CUST1405,ACC859584,INTEREST_CREDIT,0.00,43499.55,GROCERY,WEB_PORTAL,Hyderabad,195252.66,0
TXN000545,2026-03-16 15:51:02,CUST1661,ACC242348,UPI_TRANSFER,12515.69,0.00,INVESTMENT,WEB_PORTAL,Ahmedabad,231735.74,1
TXN000546,2026-03-27 13:59:47,CUST1057,ACC975671,INTEREST_CREDIT,0.00,67715.00,TRAVEL,BRANCH,Pune,123680.47,0
TXN000547,2026-03-22 10:51:58,CUST1909,ACC934438,INTEREST_CREDIT,0.00,42511.98,HEALTHCARE,MOBILE_APP,Bengaluru,63941.68,0
TXN000548,2026-03-13 20:34:53,CUST1169,ACC698717,UPI_TRANSFER,12619.05,0.00,UTILITIES,WEB_PORTAL,Delhi,94700.82,1
TXN000549,2026-03-02 08:26:05,CUST1508,ACC349185,UPI_TRANSFER,10593.73,0.00,HEALTHCARE,ATM_KIOSK,Chennai,88907.36,1
TXN000550,2026-03-02 06:58:05,CUST1454,ACC630573,ATM_WITHDRAWAL,7900.25,0.00,GROCERY,ATM_KIOSK,Bengaluru,102940.69,0
TXN000551,2026-03-10 10:09:49,CUST1892,ACC203024,ATM_WITHDRAWAL,5134.73,0.00,DINING,WEB_PORTAL,Mumbai,220361.59,0
TXN000552,2026-03-04 00:19:59,CUST1045,ACC820426,SALARY_CREDIT,0.00,32131.18,ELECTRONICS,POS_TERMINAL,Ahmedabad,218230.40,0
TXN000553,2026-03-01 18:48:19,CUST1654,ACC320039,POS_DEBIT,1591.39,0.00,HEALTHCARE,WEB_PORTAL,Hyderabad,190205.36,0
TXN000554,2026-03-04 08:09:10,CUST1280,ACC220020,UPI_TRANSFER,4185.91,0.00,GROCERY,BRANCH,Delhi,118662.17,0
TXN000555,2026-03-23 09:36:15,CUST1175,ACC174703,ATM_WITHDRAWAL,8160.80,0.00,TRAVEL,BRANCH,Pune,78697.24,0
TXN000556,2026-03-16 21:03:06,CUST1392,ACC156413,INTEREST_CREDIT,0.00,36055.33,ELECTRONICS,ATM_KIOSK,Kolkata,45567.39,0
TXN000557,2026-03-21 22:44:28,CUST1631,ACC472899,ATM_WITHDRAWAL,10584.93,0.00,TRAVEL,POS_TERMINAL,Hyderabad,224449.84,1
TXN000558,2026-03-03 14:36:08,CUST1095,ACC952336,NET_BANKING_DEBIT,11388.12,0.00,INVESTMENT,MOBILE_APP,Ahmedabad,205185.46,1
TXN000559,2026-03-15 15:14:14,CUST1147,ACC746910,UPI_TRANSFER,10282.95,0.00,TRAVEL,POS_TERMINAL,Kolkata,181900.74,1
TXN000560,2026-03-26 10:29:31,CUST1030,ACC168540,ATM_WITHDRAWAL,10509.24,0.00,INVESTMENT,MOBILE_APP,Pune,171317.45,1
TXN000561,2026-03-25 11:38:36,CUST1130,ACC632623,SALARY_CREDIT,0.00,37286.92,ELECTRONICS,ATM_KIOSK,Delhi,55138.36,0
TXN000562,2026-03-15 12:37:26,CUST1244,ACC751034,UPI_TRANSFER,8364.44,0.00,ENTERTAINMENT,BRANCH,Bengaluru,85997.76,0
TXN000563,2026-03-27 22:37:27,CUST1803,ACC556501,SALARY_CREDIT,0.00,31867.15,HEALTHCARE,BRANCH,Hyderabad,95067.83,0
TXN000564,2026-03-19 15:07:37,CUST1610,ACC585394,ATM_WITHDRAWAL,9956.05,0.00,HEALTHCARE,BRANCH,Delhi,233752.87,0
TXN000565,2026-03-03 19:06:43,CUST1833,ACC725376,SALARY_CREDIT,0.00,17332.18,UTILITIES,POS_TERMINAL,Ahmedabad,239632.61,0
TXN000566,2026-03-19 20:51:00,CUST1775,ACC253852,NET_BANKING_DEBIT,9919.46,0.00,DINING,ATM_KIOSK,Chennai,207002.89,0
TXN000567,2026-03-07 21:56:20,CUST1306,ACC697978,SALARY_CREDIT,0.00,48090.05,TRAVEL,ATM_KIOSK,Pune,120082.55,0
TXN000568,2026-03-28 04:54:18,CUST1063,ACC487158,POS_DEBIT,8761.77,0.00,GROCERY,MOBILE_APP,Pune,134949.61,0
TXN000569,2026-03-08 13:44:37,CUST1403,ACC755584,POS_DEBIT,12925.66,0.00,HEALTHCARE,ATM_KIOSK,Kolkata,218434.71,1
TXN000570,2026-03-06 15:08:12,CUST1568,ACC503277,SALARY_CREDIT,0.00,35463.30,HEALTHCARE,ATM_KIOSK,Bengaluru,64635.78,0
TXN000571,2026-03-05 00:04:41,CUST1016,ACC250990,UPI_TRANSFER,14961.97,0.00,INVESTMENT,ATM_KIOSK,Bengaluru,172465.53,1
TXN000572,2026-03-26 22:38:59,CUST1435,ACC753523,POS_DEBIT,2101.44,0.00,DINING,ATM_KIOSK,Kolkata,217135.90,0
TXN000573,2026-03-08 05:27:38,CUST1007,ACC706012,INTEREST_CREDIT,0.00,62405.00,INVESTMENT,WEB_PORTAL,Chennai,105407.96,0
TXN000574,2026-03-02 01:36:30,CUST1721,ACC486482,SALARY_CREDIT,0.00,69859.51,ELECTRONICS,BRANCH,Ahmedabad,150442.80,0
TXN000575,2026-03-28 08:29:33,CUST1080,ACC648779,NET_BANKING_DEBIT,1246.94,0.00,ELECTRONICS,WEB_PORTAL,Ahmedabad,138705.89,0
TXN000576,2026-03-03 21:40:34,CUST1817,ACC707784,NET_BANKING_DEBIT,11138.21,0.00,TRAVEL,BRANCH,Mumbai,240696.60,1
TXN000577,2026-03-16 18:46:21,CUST1431,ACC470057,UPI_TRANSFER,8048.75,0.00,TRAVEL,POS_TERMINAL,Bengaluru,121698.17,1
TXN000578,2026-03-10 23:50:36,CUST1266,ACC164401,POS_DEBIT,10441.01,0.00,INVESTMENT,BRANCH,Bengaluru,155444.58,1
TXN000579,2026-03-26 23:39:01,CUST1293,ACC608307,INTEREST_CREDIT,0.00,8613.39,ELECTRONICS,WEB_PORTAL,Delhi,247735.73,0
TXN000580,2026-03-09 00:47:07,CUST1618,ACC283095,UPI_TRANSFER,3818.16,0.00,DINING,ATM_KIOSK,Pune,79676.02,0
TXN000581,2026-03-26 16:55:02,CUST1351,ACC188501,ATM_WITHDRAWAL,3955.73,0.00,DINING,BRANCH,Bengaluru,128955.85,0
TXN000582,2026-03-13 07:42:28,CUST1743,ACC768545,SALARY_CREDIT,0.00,57693.29,DINING,WEB_PORTAL,Pune,112042.75,0
TXN000583,2026-03-06 14:25:30,CUST1308,ACC599401,POS_DEBIT,9651.80,0.00,ENTERTAINMENT,ATM_KIOSK,Kolkata,42258.68,0
TXN000584,2026-03-14 00:18:59,CUST1816,ACC570622,SALARY_CREDIT,0.00,23383.76,UTILITIES,POS_TERMINAL,Mumbai,139653.90,0
TXN000585,2026-03-28 13:39:58,CUST1667,ACC385831,POS_DEBIT,13769.80,0.00,HEALTHCARE,POS_TERMINAL,Chennai,164794.68,1
TXN000586,2026-03-22 23:15:46,CUST1688,ACC717322,POS_DEBIT,3867.39,0.00,ENTERTAINMENT,BRANCH,Pune,123360.52,0
TXN000587,2026-03-18 00:43:00,CUST1851,ACC171252,NET_BANKING_DEBIT,10369.66,0.00,GROCERY,ATM_KIOSK,Delhi,57280.41,1
TXN000588,2026-03-08 23:18:16,CUST1197,ACC135695,INTEREST_CREDIT,0.00,12273.51,GROCERY,BRANCH,Delhi,119796.42,0
TXN000589,2026-03-27 06:38:40,CUST1124,ACC842470,POS_DEBIT,14080.66,0.00,ELECTRONICS,MOBILE_APP,Bengaluru,169302.30,1
TXN000590,2026-03-19 05:57:07,CUST1712,ACC293213,SALARY_CREDIT,0.00,50947.62,TRAVEL,POS_TERMINAL,Ahmedabad,226475.85,0
TXN000591,2026-03-09 13:44:57,CUST1683,ACC907278,NET_BANKING_DEBIT,14045.92,0.00,HEALTHCARE,POS_TERMINAL,Bengaluru,165113.42,1
TXN000592,2026-03-02 08:52:16,CUST1182,ACC561976,POS_DEBIT,4195.45,0.00,ELECTRONICS,ATM_KIOSK,Hyderabad,106318.75,0
TXN000593,2026-03-04 04:34:49,CUST1441,ACC328994,INTEREST_CREDIT,0.00,32484.41,ELECTRONICS,ATM_KIOSK,Chennai,166688.55,0
TXN000594,2026-03-25 14:01:57,CUST1509,ACC256085,POS_DEBIT,571.17,0.00,GROCERY,MOBILE_APP,Kolkata,185973.11,0
TXN000595,2026-03-01 16:45:49,CUST1502,ACC601365,UPI_TRANSFER,2316.53,0.00,UTILITIES,ATM_KIOSK,Delhi,106962.64,0
TXN000596,2026-03-23 15:07:36,CUST1548,ACC476353,INTEREST_CREDIT,0.00,20809.28,HEALTHCARE,POS_TERMINAL,Kolkata,105339.61,0
TXN000597,2026-03-18 10:05:53,CUST1470,ACC897392,POS_DEBIT,9502.47,0.00,TRAVEL,WEB_PORTAL,Bengaluru,36306.74,0
TXN000598,2026-03-07 09:44:24,CUST1917,ACC211954,INTEREST_CREDIT,0.00,7753.18,HEALTHCARE,ATM_KIOSK,Delhi,105278.46,0
TXN000599,2026-03-01 23:37:15,CUST1500,ACC507652,NET_BANKING_DEBIT,6597.86,0.00,ELECTRONICS,BRANCH,Chennai,23389.10,0
TXN000600,2026-03-15 00:02:21,CUST1057,ACC454123,SALARY_CREDIT,0.00,42375.80,GROCERY,ATM_KIOSK,Delhi,211048.82,0
TXN000601,2026-03-15 21:55:55,CUST1549,ACC256189,ATM_WITHDRAWAL,12116.20,0.00,ENTERTAINMENT,MOBILE_APP,Mumbai,171819.36,1
TXN000602,2026-03-20 01:15:44,CUST1664,ACC236878,NET_BANKING_DEBIT,2166.78,0.00,GROCERY,WEB_PORTAL,Mumbai,125736.61,0
TXN000603,2026-03-20 05:53:37,CUST1065,ACC957525,UPI_TRANSFER,12320.05,0.00,ELECTRONICS,MOBILE_APP,Ahmedabad,37863.68,1
TXN000604,2026-03-26 06:27:21,CUST1830,ACC976500,INTEREST_CREDIT,0.00,60942.27,UTILITIES,POS_TERMINAL,Delhi,66834.54,0
TXN000605,2026-03-26 06:48:02,CUST1607,ACC281873,NET_BANKING_DEBIT,8660.71,0.00,HEALTHCARE,MOBILE_APP,Delhi,211560.37,0
TXN000606,2026-03-18 05:28:15,CUST1947,ACC710256,UPI_TRANSFER,2161.49,0.00,GROCERY,WEB_PORTAL,Delhi,178629.51,0
TXN000607,2026-03-16 02:00:00,CUST1183,ACC193471,NET_BANKING_DEBIT,9206.00,0.00,TRAVEL,ATM_KIOSK,Ahmedabad,18673.13,0
TXN000608,2026-03-15 13:15:11,CUST1625,ACC825272,NET_BANKING_DEBIT,1947.04,0.00,GROCERY,BRANCH,Bengaluru,78673.19,0
TXN000609,2026-03-26 09:22:26,CUST1004,ACC684801,NET_BANKING_DEBIT,7523.32,0.00,ENTERTAINMENT,WEB_PORTAL,Delhi,162390.04,0
TXN000610,2026-03-28 17:32:14,CUST1475,ACC907750,INTEREST_CREDIT,0.00,73375.40,ENTERTAINMENT,POS_TERMINAL,Mumbai,160446.42,0
TXN000611,2026-03-16 15:11:10,CUST1686,ACC145209,ATM_WITHDRAWAL,1734.55,0.00,GROCERY,POS_TERMINAL,Chennai,213288.70,0
TXN000612,2026-03-25 14:02:06,CUST1758,ACC155004,ATM_WITHDRAWAL,6548.34,0.00,DINING,WEB_PORTAL,Mumbai,204211.11,0
TXN000613,2026-03-08 23:28:37,CUST1593,ACC441806,SALARY_CREDIT,0.00,41043.26,UTILITIES,WEB_PORTAL,Pune,31651.98,0
TXN000614,2026-03-04 07:47:26,CUST1890,ACC309668,ATM_WITHDRAWAL,11695.68,0.00,UTILITIES,WEB_PORTAL,Delhi,91641.07,1
TXN000615,2026-03-14 04:13:59,CUST1624,ACC577092,SALARY_CREDIT,0.00,45956.46,DINING,ATM_KIOSK,Pune,27769.75,0
TXN000616,2026-03-09 06:21:08,CUST1032,ACC825835,ATM_WITHDRAWAL,6893.22,0.00,GROCERY,POS_TERMINAL,Bengaluru,99268.69,0
TXN000617,2026-03-06 10:14:56,CUST1302,ACC732958,POS_DEBIT,12782.19,0.00,DINING,BRANCH,Bengaluru,122766.05,1
TXN000618,2026-03-03 13:54:33,CUST1500,ACC326956,INTEREST_CREDIT,0.00,72909.51,INVESTMENT,ATM_KIOSK,Chennai,215925.95,0
TXN000619,2026-03-08 07:20:27,CUST1593,ACC333210,POS_DEBIT,10963.77,0.00,DINING,BRANCH,Mumbai,188002.03,1
TXN000620,2026-03-16 23:49:32,CUST1034,ACC546376,SALARY_CREDIT,0.00,73612.88,UTILITIES,ATM_KIOSK,Delhi,24413.79,0
TXN000621,2026-03-25 00:44:46,CUST1416,ACC328596,SALARY_CREDIT,0.00,39669.95,DINING,POS_TERMINAL,Chennai,34526.51,0
TXN000622,2026-03-10 05:45:29,CUST1878,ACC698087,ATM_WITHDRAWAL,9732.22,0.00,GROCERY,ATM_KIOSK,Ahmedabad,127748.99,0
TXN000623,2026-03-26 11:40:29,CUST1720,ACC764170,ATM_WITHDRAWAL,13119.28,0.00,GROCERY,MOBILE_APP,Kolkata,110259.69,1
TXN000624,2026-03-09 22:39:34,CUST1589,ACC933071,NET_BANKING_DEBIT,5026.95,0.00,ENTERTAINMENT,MOBILE_APP,Pune,115087.03,1
TXN000625,2026-03-22 11:56:03,CUST1113,ACC501557,NET_BANKING_DEBIT,13987.04,0.00,HEALTHCARE,ATM_KIOSK,Mumbai,135963.07,1
TXN000626,2026-03-18 22:49:13,CUST1141,ACC451199,UPI_TRANSFER,5528.17,0.00,ENTERTAINMENT,BRANCH,Delhi,180645.31,0
TXN000627,2026-03-23 06:48:47,CUST1779,ACC336388,NET_BANKING_DEBIT,7203.48,0.00,HEALTHCARE,POS_TERMINAL,Chennai,151328.06,0
TXN000628,2026-03-03 11:22:28,CUST1497,ACC625808,INTEREST_CREDIT,0.00,52615.87,ELECTRONICS,ATM_KIOSK,Chennai,80129.15,0
TXN000629,2026-03-23 02:12:57,CUST1905,ACC580115,SALARY_CREDIT,0.00,48466.59,ELECTRONICS,MOBILE_APP,Kolkata,202977.41,0
TXN000630,2026-03-09 03:44:09,CUST1508,ACC257808,ATM_WITHDRAWAL,4361.17,0.00,ENTERTAINMENT,BRANCH,Mumbai,40700.76,0
TXN000631,2026-03-16 11:26:28,CUST1755,ACC776000,UPI_TRANSFER,6277.22,0.00,GROCERY,POS_TERMINAL,Hyderabad,233954.55,0
TXN000632,2026-03-17 20:21:26,CUST1592,ACC459443,POS_DEBIT,379.45,0.00,HEALTHCARE,ATM_KIOSK,Ahmedabad,211212.67,0
TXN000633,2026-03-26 09:10:50,CUST1266,ACC337798,SALARY_CREDIT,0.00,26285.76,INVESTMENT,POS_TERMINAL,Chennai,46009.25,0
TXN000634,2026-03-20 05:45:34,CUST1292,ACC291134,POS_DEBIT,2267.66,0.00,DINING,WEB_PORTAL,Bengaluru,239710.26,0
TXN000635,2026-03-15 08:23:11,CUST1210,ACC689810,ATM_WITHDRAWAL,1797.91,0.00,GROCERY,POS_TERMINAL,Pune,150013.42,0
TXN000636,2026-03-10 03:58:01,CUST1414,ACC623676,ATM_WITHDRAWAL,5625.08,0.00,DINING,ATM_KIOSK,Pune,53210.44,0
TXN000637,2026-03-11 20:45:18,CUST1485,ACC403905,ATM_WITHDRAWAL,114.20,0.00,DINING,BRANCH,Ahmedabad,244266.24,0
TXN000638,2026-03-02 04:43:35,CUST1119,ACC423047,UPI_TRANSFER,10352.75,0.00,GROCERY,ATM_KIOSK,Hyderabad,186935.52,1
TXN000639,2026-03-20 20:12:37,CUST1539,ACC332934,SALARY_CREDIT,0.00,30017.55,TRAVEL,WEB_PORTAL,Mumbai,91696.12,0
TXN000640,2026-03-03 16:25:12,CUST1502,ACC433193,POS_DEBIT,8099.26,0.00,GROCERY,POS_TERMINAL,Kolkata,172816.08,0
TXN000641,2026-03-13 11:00:18,CUST1353,ACC468422,ATM_WITHDRAWAL,10753.66,0.00,TRAVEL,ATM_KIOSK,Delhi,115495.51,1
TXN000642,2026-03-14 14:18:10,CUST1825,ACC863364,ATM_WITHDRAWAL,10931.41,0.00,UTILITIES,ATM_KIOSK,Bengaluru,119391.79,1
TXN000643,2026-03-10 15:55:33,CUST1343,ACC169327,INTEREST_CREDIT,0.00,46855.50,UTILITIES,MOBILE_APP,Mumbai,48755.23,0
TXN000644,2026-03-06 17:29:45,CUST1581,ACC891930,SALARY_CREDIT,0.00,49716.42,DINING,WEB_PORTAL,Bengaluru,79232.28,0
TXN000645,2026-03-27 09:53:37,CUST1311,ACC618101,SALARY_CREDIT,0.00,25262.42,INVESTMENT,WEB_PORTAL,Mumbai,130287.62,0
TXN000646,2026-03-21 15:07:41,CUST1681,ACC401663,POS_DEBIT,2352.66,0.00,UTILITIES,WEB_PORTAL,Ahmedabad,165530.47,0
TXN000647,2026-03-16 02:38:47,CUST1370,ACC709291,NET_BANKING_DEBIT,9689.55,0.00,INVESTMENT,BRANCH,Kolkata,194708.81,1
TXN000648,2026-03-04 11:32:46,CUST1589,ACC118397,UPI_TRANSFER,9438.54,0.00,TRAVEL,WEB_PORTAL,Mumbai,178147.60,0
TXN000649,2026-03-06 01:17:23,CUST1429,ACC767153,ATM_WITHDRAWAL,4829.23,0.00,HEALTHCARE,MOBILE_APP,Chennai,46841.89,0
TXN000650,2026-03-25 20:11:48,CUST1096,ACC727847,UPI_TRANSFER,7967.70,0.00,DINING,BRANCH,Pune,135758.63,0
TXN000651,2026-03-10 08:43:44,CUST1704,ACC480132,UPI_TRANSFER,12410.99,0.00,ELECTRONICS,BRANCH,Pune,175967.28,1
TXN000652,2026-03-16 13:21:58,CUST1932,ACC270948,ATM_WITHDRAWAL,242.82,0.00,ELECTRONICS,WEB_PORTAL,Bengaluru,102658.34,0
TXN000653,2026-03-18 19:44:53,CUST1975,ACC651186,INTEREST_CREDIT,0.00,20477.95,ELECTRONICS,ATM_KIOSK,Ahmedabad,59277.94,0
TXN000654,2026-03-12 09:44:23,CUST1142,ACC956727,POS_DEBIT,1792.66,0.00,INVESTMENT,BRANCH,Pune,19084.16,0
TXN000655,2026-03-27 03:14:08,CUST1877,ACC827967,ATM_WITHDRAWAL,10662.93,0.00,DINING,WEB_PORTAL,Chennai,21758.49,1
TXN000656,2026-03-25 03:04:01,CUST1793,ACC607778,ATM_WITHDRAWAL,3187.12,0.00,UTILITIES,MOBILE_APP,Hyderabad,114829.19,0
TXN000657,2026-03-16 03:58:16,CUST1044,ACC169465,POS_DEBIT,540.25,0.00,TRAVEL,MOBILE_APP,Delhi,154396.40,0
TXN000658,2026-03-07 05:42:22,CUST1029,ACC195189,POS_DEBIT,13805.47,0.00,DINING,POS_TERMINAL,Pune,63269.28,1
TXN000659,2026-03-08 16:36:04,CUST1101,ACC959398,UPI_TRANSFER,2450.33,0.00,GROCERY,BRANCH,Hyderabad,186210.21,0
TXN000660,2026-03-18 00:46:06,CUST1946,ACC324411,NET_BANKING_DEBIT,2913.64,0.00,INVESTMENT,POS_TERMINAL,Bengaluru,226890.17,0
TXN000661,2026-03-27 11:24:27,CUST1219,ACC639231,SALARY_CREDIT,0.00,52146.80,ENTERTAINMENT,ATM_KIOSK,Delhi,40221.26,0
TXN000662,2026-03-25 11:45:18,CUST1570,ACC857215,UPI_TRANSFER,1898.05,0.00,GROCERY,MOBILE_APP,Pune,46939.41,0
TXN000663,2026-03-20 23:19:43,CUST1999,ACC981946,SALARY_CREDIT,0.00,13100.58,INVESTMENT,WEB_PORTAL,Kolkata,81648.69,0
TXN000664,2026-03-28 02:57:53,CUST1821,ACC598783,UPI_TRANSFER,14775.19,0.00,HEALTHCARE,WEB_PORTAL,Mumbai,115570.99,1
TXN000665,2026-03-22 21:05:07,CUST1146,ACC513989,NET_BANKING_DEBIT,7400.14,0.00,UTILITIES,BRANCH,Delhi,117943.71,0
TXN000666,2026-03-03 11:12:21,CUST1205,ACC723861,NET_BANKING_DEBIT,13883.09,0.00,UTILITIES,MOBILE_APP,Hyderabad,244795.53,1
TXN000667,2026-03-23 18:37:17,CUST1774,ACC927843,SALARY_CREDIT,0.00,55764.04,UTILITIES,POS_TERMINAL,Ahmedabad,80451.81,0
TXN000668,2026-03-09 04:49:29,CUST1110,ACC228125,NET_BANKING_DEBIT,9067.32,0.00,TRAVEL,ATM_KIOSK,Ahmedabad,128865.22,0
TXN000669,2026-03-02 02:31:43,CUST1027,ACC287795,ATM_WITHDRAWAL,9444.15,0.00,UTILITIES,BRANCH,Pune,38406.80,0
TXN000670,2026-03-22 16:49:31,CUST1811,ACC588659,ATM_WITHDRAWAL,4576.15,0.00,ENTERTAINMENT,POS_TERMINAL,Ahmedabad,193640.29,0
TXN000671,2026-03-26 17:34:01,CUST1975,ACC901075,SALARY_CREDIT,0.00,40335.63,GROCERY,ATM_KIOSK,Delhi,142472.96,0
TXN000672,2026-03-15 14:02:02,CUST1181,ACC683707,SALARY_CREDIT,0.00,36508.09,TRAVEL,WEB_PORTAL,Ahmedabad,215425.46,0
TXN000673,2026-03-16 03:36:43,CUST1502,ACC792142,SALARY_CREDIT,0.00,14414.18,INVESTMENT,ATM_KIOSK,Bengaluru,183194.95,0
TXN000674,2026-03-19 12:39:43,CUST1361,ACC903702,INTEREST_CREDIT,0.00,8901.60,TRAVEL,POS_TERMINAL,Mumbai,76896.88,0
TXN000675,2026-03-26 23:37:01,CUST1783,ACC755520,POS_DEBIT,8877.43,0.00,HEALTHCARE,ATM_KIOSK,Delhi,101106.37,0
TXN000676,2026-03-12 01:42:15,CUST1253,ACC346019,SALARY_CREDIT,0.00,29160.01,TRAVEL,BRANCH,Delhi,98981.03,0
TXN000677,2026-03-01 17:20:02,CUST1471,ACC789719,NET_BANKING_DEBIT,1029.23,0.00,UTILITIES,BRANCH,Kolkata,94334.65,0
TXN000678,2026-03-11 12:36:24,CUST1330,ACC700350,UPI_TRANSFER,355.01,0.00,ELECTRONICS,ATM_KIOSK,Delhi,20225.57,0
TXN000679,2026-03-17 21:21:10,CUST1629,ACC414070,NET_BANKING_DEBIT,10142.91,0.00,HEALTHCARE,ATM_KIOSK,Hyderabad,93952.35,1
TXN000680,2026-03-03 17:13:18,CUST1271,ACC149840,SALARY_CREDIT,0.00,49481.09,TRAVEL,BRANCH,Kolkata,243915.21,0
TXN000681,2026-03-19 03:37:21,CUST1279,ACC170537,ATM_WITHDRAWAL,9387.36,0.00,INVESTMENT,ATM_KIOSK,Hyderabad,183661.11,0
TXN000682,2026-03-10 16:51:19,CUST1443,ACC795684,UPI_TRANSFER,11944.99,0.00,HEALTHCARE,WEB_PORTAL,Kolkata,168111.15,1
TXN000683,2026-03-22 17:11:56,CUST1019,ACC758342,SALARY_CREDIT,0.00,22588.54,DINING,BRANCH,Ahmedabad,136111.77,0
TXN000684,2026-03-09 20:34:51,CUST1629,ACC994199,ATM_WITHDRAWAL,9929.05,0.00,UTILITIES,BRANCH,Mumbai,235454.20,0
